plot,year,species,LAI,carbon dioxide,temp
plot19,2018,all,1.81395844,elevated,0
plot19,2019,all,1.854633088,elevated,0
plot19,2020,all,1.836753995,elevated,0
plot19,2021,all,1.934630788,elevated,0
plot19,2022,all,1.697861549,elevated,0
plot19,2015,larch,0.006116928,elevated,0
plot19,2016,larch,0.007409759,elevated,0
plot19,2017,larch,0.005587448,elevated,0
plot19,2018,larch,0.007489758,elevated,0
plot19,2019,larch,0.007431669,elevated,0
plot19,2020,larch,0.00800002,elevated,0
plot19,2021,larch,0.007330935,elevated,0
plot19,2022,larch,0.012176003,elevated,0
plot19,2015,spruce,1.93775671,elevated,0
plot19,2016,spruce,1.809490604,elevated,0
plot19,2017,spruce,1.762107181,elevated,0
plot19,2018,spruce,1.979914864,elevated,0
plot19,2019,spruce,1.905259298,elevated,0
plot19,2020,spruce,2.063443164,elevated,0
plot19,2021,spruce,1.972967334,elevated,0
plot19,2022,spruce,1.748628097,elevated,0
plot19,2015,larch,0.005801104,elevated,0
plot19,2015,all,1.922616674,elevated,0
plot19,2015,spruce,2.955006351,elevated,0
plot19,2016,larch,0.007123386,elevated,0
plot19,2016,all,1.598389294,elevated,0
plot19,2016,spruce,1.806390837,elevated,0
plot19,2017,larch,0.005288652,elevated,0
plot19,2017,all,1.864242312,elevated,0
plot19,2017,spruce,1.633795462,elevated,0
plot19,2018,larch,0.007813102,elevated,0
plot19,2018,all,1.835569266,elevated,0
plot19,2018,spruce,1.804937917,elevated,0
plot19,2019,larch,0.007109157,elevated,0
plot19,2019,all,1.76256229,elevated,0
plot19,2019,spruce,1.871212263,elevated,0
plot19,2020,larch,0.008138916,elevated,0
plot19,2020,all,1.958430236,elevated,0
plot19,2020,spruce,2.014507656,elevated,0
plot19,2021,larch,0.007083888,elevated,0
plot19,2021,all,2.227696156,elevated,0
plot19,2021,spruce,1.733211888,elevated,0
plot19,2022,larch,0.012546299,elevated,0
plot19,2022,all,1.979494238,elevated,0
plot19,2022,spruce,1.671397517,elevated,0
plot19,2015,larch,0.005832241,elevated,0
plot19,2015,all,1.850690161,elevated,0
plot19,2015,spruce,1.965227811,elevated,0
plot19,2016,larch,0.007593035,elevated,0
plot19,2016,all,2.043095851,elevated,0
plot19,2016,spruce,2.111715559,elevated,0
plot19,2017,larch,0.0052685,elevated,0
plot19,2017,all,2.067189357,elevated,0
plot19,2017,spruce,1.730879056,elevated,0
plot19,2018,larch,0.008320042,elevated,0
plot19,2018,all,2.063683313,elevated,0
plot19,2018,spruce,1.8046802,elevated,0
plot19,2019,larch,0.007750369,elevated,0
plot19,2019,all,1.878341522,elevated,0
plot19,2019,spruce,1.954906379,elevated,0
plot19,2020,larch,0.007933099,elevated,0
plot19,2020,all,1.763217523,elevated,0
plot19,2020,spruce,1.7204276,elevated,0
plot19,2021,larch,0.007073451,elevated,0
plot19,2021,all,1.921130778,elevated,0
plot19,2021,spruce,1.737525163,elevated,0
plot19,2022,larch,0.013031093,elevated,0
plot19,2022,all,2.086879703,elevated,0
plot19,2022,spruce,2.747396136,elevated,0
plot19,2015,larch,0.005982323,elevated,0
plot19,2015,all,2.031389092,elevated,0
plot19,2015,spruce,1.779287411,elevated,0
plot19,2016,larch,0.007423947,elevated,0
plot19,2016,all,1.769272282,elevated,0
plot19,2016,spruce,1.758009425,elevated,0
plot19,2017,larch,0.005353868,elevated,0
plot19,2017,all,1.676772668,elevated,0
plot19,2017,spruce,2.018339456,elevated,0
plot19,2018,larch,0.007891158,elevated,0
plot19,2018,all,1.913872271,elevated,0
plot19,2018,spruce,1.987280745,elevated,0
plot19,2019,larch,0.008788,elevated,0
plot19,2019,all,1.846538476,elevated,0
plot19,2019,spruce,1.967417604,elevated,0
plot19,2020,larch,0.007668171,elevated,0
plot19,2020,all,1.98592528,elevated,0
plot19,2020,spruce,1.948933457,elevated,0
plot19,2021,larch,0.007260621,elevated,0
plot19,2021,all,1.905097926,elevated,0
plot19,2021,spruce,1.957706507,elevated,0
plot19,2022,larch,0.013457749,elevated,0
plot19,2022,all,2.266549972,elevated,0
plot19,2022,spruce,1.808858338,elevated,0
plot19,2015,larch,0.005809537,elevated,0
plot19,2015,all,1.851244655,elevated,0
plot19,2015,spruce,1.735923616,elevated,0
plot19,2016,larch,0.007540864,elevated,0
plot19,2016,all,1.646906681,elevated,0
plot19,2016,spruce,1.928333089,elevated,0
plot19,2017,larch,0.005349042,elevated,0
plot19,2017,all,1.798605474,elevated,0
plot19,2017,spruce,1.596146871,elevated,0
plot19,2018,larch,0.007806749,elevated,0
plot19,2018,all,1.978257575,elevated,0
plot19,2018,spruce,1.714416938,elevated,0
plot19,2019,larch,0.007090228,elevated,0
plot19,2019,all,2.25862648,elevated,0
plot19,2019,spruce,1.87597013,elevated,0
plot19,2020,larch,0.008123321,elevated,0
plot19,2020,all,1.753768586,elevated,0
plot19,2020,spruce,1.77172158,elevated,0
plot19,2021,larch,0.006751688,elevated,0
plot19,2021,all,1.757435042,elevated,0
plot19,2021,spruce,1.937276913,elevated,0
plot19,2022,larch,0.012739169,elevated,0
plot19,2022,all,1.675530918,elevated,0
plot19,2022,spruce,1.715904375,elevated,0
plot19,2015,larch,0.006088671,elevated,0
plot19,2015,all,2.107356784,elevated,0
plot19,2015,spruce,2.16509935,elevated,0
plot19,2016,larch,0.008034436,elevated,0
plot19,2016,all,1.797674161,elevated,0
plot19,2016,spruce,1.839765501,elevated,0
plot19,2017,larch,0.00605554,elevated,0
plot19,2017,all,1.905762699,elevated,0
plot19,2017,spruce,1.713815757,elevated,0
plot19,2018,larch,0.007996943,elevated,0
plot19,2018,all,1.927331497,elevated,0
plot19,2018,spruce,1.767456648,elevated,0
plot19,2019,larch,0.006933281,elevated,0
plot19,2019,all,1.744562493,elevated,0
plot19,2019,spruce,2.018285422,elevated,0
plot19,2020,larch,0.008175199,elevated,0
plot19,2020,all,2.289958436,elevated,0
plot19,2020,spruce,1.990517165,elevated,0
plot19,2021,larch,0.006955476,elevated,0
plot19,2021,all,1.761941594,elevated,0
plot19,2021,spruce,1.886508532,elevated,0
plot19,2022,larch,0.0128535,elevated,0
plot19,2022,all,1.678384218,elevated,0
plot19,2022,spruce,1.726965291,elevated,0
plot19,2015,larch,0.005545329,elevated,0
plot19,2015,all,1.963294287,elevated,0
plot19,2015,spruce,1.993079497,elevated,0
plot19,2016,larch,0.007002386,elevated,0
plot19,2016,all,1.693764092,elevated,0
plot19,2016,spruce,1.7304338,elevated,0
plot19,2017,larch,0.005230814,elevated,0
plot19,2017,all,1.847454508,elevated,0
plot19,2017,spruce,1.490921011,elevated,0
plot19,2018,larch,0.00784114,elevated,0
plot19,2018,all,1.721044643,elevated,0
plot19,2018,spruce,1.659692818,elevated,0
plot19,2019,larch,0.0083788,elevated,0
plot19,2019,all,1.909647439,elevated,0
plot19,2019,spruce,1.957334211,elevated,0
plot19,2020,larch,0.007975908,elevated,0
plot19,2020,all,1.979542314,elevated,0
plot19,2020,spruce,1.865530591,elevated,0
plot19,2021,larch,0.006921904,elevated,0
plot19,2021,all,1.959744999,elevated,0
plot19,2021,spruce,1.902397022,elevated,0
plot19,2022,larch,0.012784353,elevated,0
plot19,2022,all,1.795141097,elevated,0
plot19,2022,spruce,1.666466448,elevated,0
plot19,2015,larch,0.006173554,elevated,0
plot19,2015,all,1.792342635,elevated,0
plot19,2015,spruce,1.919703596,elevated,0
plot19,2016,larch,0.007431757,elevated,0
plot19,2016,all,1.735230172,elevated,0
plot19,2016,spruce,1.813167996,elevated,0
plot19,2017,larch,0.005230815,elevated,0
plot19,2017,all,2.301345794,elevated,0
plot19,2017,spruce,1.702453446,elevated,0
plot19,2018,larch,0.007399577,elevated,0
plot19,2018,all,1.778652392,elevated,0
plot19,2018,spruce,2.157284521,elevated,0
plot19,2019,larch,0.007695539,elevated,0
plot19,2019,all,1.833431513,elevated,0
plot19,2019,spruce,1.826610271,elevated,0
plot19,2020,larch,0.009726582,elevated,0
plot19,2020,all,1.714941547,elevated,0
plot19,2020,spruce,1.781714749,elevated,0
plot19,2021,larch,0.006727281,elevated,0
plot19,2021,all,1.835530945,elevated,0
plot19,2021,spruce,1.885554847,elevated,0
plot19,2022,larch,0.014031309,elevated,0
plot19,2022,all,1.743895435,elevated,0
plot19,2022,spruce,1.840478849,elevated,0
plot19,2015,larch,0.006120467,elevated,0
plot19,2015,all,1.84523359,elevated,0
plot19,2015,spruce,2.007830528,elevated,0
plot19,2016,larch,0.007622841,elevated,0
plot19,2016,all,1.931740545,elevated,0
plot19,2016,spruce,1.844117599,elevated,0
plot19,2017,larch,0.005606889,elevated,0
plot19,2017,all,1.771326107,elevated,0
plot19,2017,spruce,1.738824038,elevated,0
plot19,2018,larch,0.007971961,elevated,0
plot19,2018,all,1.741691267,elevated,0
plot19,2018,spruce,1.725823855,elevated,0
plot19,2019,larch,0.007451417,elevated,0
plot19,2019,all,1.853728913,elevated,0
plot19,2019,spruce,1.97070714,elevated,0
plot19,2020,larch,0.008189938,elevated,0
plot19,2020,all,2.181065765,elevated,0
plot19,2020,spruce,1.772195909,elevated,0
plot19,2021,larch,0.006988444,elevated,0
plot19,2021,all,2.190746516,elevated,0
plot19,2021,spruce,1.74594415,elevated,0
plot19,2022,larch,0.012518703,elevated,0
plot19,2022,all,1.680671011,elevated,0
plot19,2022,spruce,1.754916572,elevated,0
plot19,2015,larch,0.005803257,elevated,0
plot19,2015,all,1.998107723,elevated,0
plot19,2015,spruce,2.161018,elevated,0
plot19,2016,larch,0.007350263,elevated,0
plot19,2016,all,1.846262482,elevated,0
plot19,2016,spruce,1.701306767,elevated,0
plot19,2017,larch,0.005329725,elevated,0
plot19,2017,all,1.75680147,elevated,0
plot19,2017,spruce,1.784027452,elevated,0
plot19,2018,larch,0.00784763,elevated,0
plot19,2018,all,2.087858336,elevated,0
plot19,2018,spruce,1.930074825,elevated,0
plot19,2019,larch,0.007914061,elevated,0
plot19,2019,all,1.918283517,elevated,0
plot19,2019,spruce,1.83489934,elevated,0
plot19,2020,larch,0.007984044,elevated,0
plot19,2020,all,1.844664625,elevated,0
plot19,2020,spruce,1.886694879,elevated,0
plot19,2021,larch,0.006644326,elevated,0
plot19,2021,all,2.147469812,elevated,0
plot19,2021,spruce,1.915091972,elevated,0
plot19,2022,larch,0.013839338,elevated,0
plot19,2022,all,2.169440037,elevated,0
plot19,2022,spruce,1.752164959,elevated,0
plot20,2015,all,2.241384199,ambient,2.25
plot20,2016,all,2.312730473,ambient,2.25
plot20,2017,all,2.408319046,ambient,2.25
plot20,2018,all,3.025566885,ambient,2.25
plot20,2019,all,2.389463633,ambient,2.25
plot20,2020,all,2.745694491,ambient,2.25
plot20,2021,all,3.160167386,ambient,2.25
plot20,2022,all,2.489820518,ambient,2.25
plot20,2015,larch,0.519602274,ambient,2.25
plot20,2016,larch,0.617491734,ambient,2.25
plot20,2017,larch,0.530716258,ambient,2.25
plot20,2018,larch,0.722614567,ambient,2.25
plot20,2019,larch,0.679736091,ambient,2.25
plot20,2020,larch,0.851859165,ambient,2.25
plot20,2021,larch,0.738847536,ambient,2.25
plot20,2022,larch,0.675252743,ambient,2.25
plot20,2015,spruce,1.850587377,ambient,2.25
plot20,2016,spruce,2.167897203,ambient,2.25
plot20,2017,spruce,2.153778556,ambient,2.25
plot20,2018,spruce,2.347435797,ambient,2.25
plot20,2019,spruce,2.804244059,ambient,2.25
plot20,2020,spruce,2.528134206,ambient,2.25
plot20,2021,spruce,2.786762427,ambient,2.25
plot20,2022,spruce,3.107624872,ambient,2.25
plot20,2015,larch,0.469466797,ambient,2.25
plot20,2015,all,2.272890849,ambient,2.25
plot20,2015,spruce,1.882119006,ambient,2.25
plot20,2016,larch,0.565454095,ambient,2.25
plot20,2016,all,2.135839328,ambient,2.25
plot20,2016,spruce,2.501543931,ambient,2.25
plot20,2017,larch,0.562063952,ambient,2.25
plot20,2017,all,2.17469621,ambient,2.25
plot20,2017,spruce,1.800115948,ambient,2.25
plot20,2018,larch,0.676008311,ambient,2.25
plot20,2018,all,2.468946786,ambient,2.25
plot20,2018,spruce,2.308784117,ambient,2.25
plot20,2019,larch,0.638757619,ambient,2.25
plot20,2019,all,2.463009613,ambient,2.25
plot20,2019,spruce,2.181010272,ambient,2.25
plot20,2020,larch,0.885559127,ambient,2.25
plot20,2020,all,2.69185336,ambient,2.25
plot20,2020,spruce,2.463873451,ambient,2.25
plot20,2021,larch,0.707906467,ambient,2.25
plot20,2021,all,3.808676716,ambient,2.25
plot20,2021,spruce,2.813629577,ambient,2.25
plot20,2022,larch,0.628709938,ambient,2.25
plot20,2022,all,2.300243429,ambient,2.25
plot20,2022,spruce,2.336012464,ambient,2.25
plot20,2015,larch,0.519625087,ambient,2.25
plot20,2015,all,2.147343602,ambient,2.25
plot20,2015,spruce,1.66248352,ambient,2.25
plot20,2016,larch,0.55375148,ambient,2.25
plot20,2016,all,2.367902986,ambient,2.25
plot20,2016,spruce,1.798479874,ambient,2.25
plot20,2017,larch,0.572161853,ambient,2.25
plot20,2017,all,2.389115394,ambient,2.25
plot20,2017,spruce,2.155945612,ambient,2.25
plot20,2018,larch,0.743701468,ambient,2.25
plot20,2018,all,2.631902376,ambient,2.25
plot20,2018,spruce,2.446195034,ambient,2.25
plot20,2019,larch,0.62038345,ambient,2.25
plot20,2019,all,2.274480118,ambient,2.25
plot20,2019,spruce,2.420474819,ambient,2.25
plot20,2020,larch,0.845286714,ambient,2.25
plot20,2020,all,2.618076228,ambient,2.25
plot20,2020,spruce,2.340183333,ambient,2.25
plot20,2021,larch,0.652959551,ambient,2.25
plot20,2021,all,2.930890044,ambient,2.25
plot20,2021,spruce,2.445988811,ambient,2.25
plot20,2022,larch,0.594580169,ambient,2.25
plot20,2022,all,2.496883425,ambient,2.25
plot20,2022,spruce,2.156076128,ambient,2.25
plot20,2015,larch,0.537972845,ambient,2.25
plot20,2015,all,2.077404395,ambient,2.25
plot20,2015,spruce,1.898843504,ambient,2.25
plot20,2016,larch,0.621805248,ambient,2.25
plot20,2016,all,2.041558643,ambient,2.25
plot20,2016,spruce,1.820767411,ambient,2.25
plot20,2017,larch,0.573212552,ambient,2.25
plot20,2017,all,2.135783253,ambient,2.25
plot20,2017,spruce,2.010551176,ambient,2.25
plot20,2018,larch,0.791190663,ambient,2.25
plot20,2018,all,2.843803844,ambient,2.25
plot20,2018,spruce,2.648964377,ambient,2.25
plot20,2019,larch,0.732756676,ambient,2.25
plot20,2019,all,2.417232266,ambient,2.25
plot20,2019,spruce,2.232143931,ambient,2.25
plot20,2020,larch,0.876597732,ambient,2.25
plot20,2020,all,3.088937457,ambient,2.25
plot20,2020,spruce,2.473504068,ambient,2.25
plot20,2021,larch,0.653538054,ambient,2.25
plot20,2021,all,3.001901199,ambient,2.25
plot20,2021,spruce,2.35804597,ambient,2.25
plot20,2022,larch,0.631851942,ambient,2.25
plot20,2022,all,3.336473816,ambient,2.25
plot20,2022,spruce,1.960329494,ambient,2.25
plot20,2015,larch,0.471751777,ambient,2.25
plot20,2015,all,2.063046161,ambient,2.25
plot20,2015,spruce,1.976676735,ambient,2.25
plot20,2016,larch,0.565262119,ambient,2.25
plot20,2016,all,1.978046148,ambient,2.25
plot20,2016,spruce,1.967644734,ambient,2.25
plot20,2017,larch,0.558395825,ambient,2.25
plot20,2017,all,2.2937912,ambient,2.25
plot20,2017,spruce,2.567295406,ambient,2.25
plot20,2018,larch,0.661026439,ambient,2.25
plot20,2018,all,2.791384342,ambient,2.25
plot20,2018,spruce,2.184394729,ambient,2.25
plot20,2019,larch,0.712778697,ambient,2.25
plot20,2019,all,2.689750961,ambient,2.25
plot20,2019,spruce,2.595227743,ambient,2.25
plot20,2020,larch,0.779129687,ambient,2.25
plot20,2020,all,2.667247908,ambient,2.25
plot20,2020,spruce,2.274197089,ambient,2.25
plot20,2021,larch,0.638462265,ambient,2.25
plot20,2021,all,3.64468947,ambient,2.25
plot20,2021,spruce,2.450821672,ambient,2.25
plot20,2022,larch,0.631004476,ambient,2.25
plot20,2022,all,2.424373094,ambient,2.25
plot20,2022,spruce,2.334398361,ambient,2.25
plot20,2015,larch,0.517221568,ambient,2.25
plot20,2015,all,2.098351507,ambient,2.25
plot20,2015,spruce,1.765993292,ambient,2.25
plot20,2016,larch,0.576776061,ambient,2.25
plot20,2016,all,2.753221753,ambient,2.25
plot20,2016,spruce,1.935569152,ambient,2.25
plot20,2017,larch,0.572386768,ambient,2.25
plot20,2017,all,2.413551694,ambient,2.25
plot20,2017,spruce,1.968623304,ambient,2.25
plot20,2018,larch,0.701662684,ambient,2.25
plot20,2018,all,2.540401127,ambient,2.25
plot20,2018,spruce,2.452989579,ambient,2.25
plot20,2019,larch,0.813754383,ambient,2.25
plot20,2019,all,2.413551583,ambient,2.25
plot20,2019,spruce,2.574597852,ambient,2.25
plot20,2020,larch,0.896508426,ambient,2.25
plot20,2020,all,2.692929817,ambient,2.25
plot20,2020,spruce,2.409656115,ambient,2.25
plot20,2021,larch,0.673613176,ambient,2.25
plot20,2021,all,2.83238814,ambient,2.25
plot20,2021,spruce,2.351967071,ambient,2.25
plot20,2022,larch,0.605522991,ambient,2.25
plot20,2022,all,2.437188351,ambient,2.25
plot20,2022,spruce,2.104932619,ambient,2.25
plot20,2015,larch,0.473067468,ambient,2.25
plot20,2015,all,2.119577654,ambient,2.25
plot20,2015,spruce,1.818629542,ambient,2.25
plot20,2016,larch,0.615814408,ambient,2.25
plot20,2016,all,2.240169414,ambient,2.25
plot20,2016,spruce,2.682530691,ambient,2.25
plot20,2017,larch,0.558655472,ambient,2.25
plot20,2017,all,2.221260657,ambient,2.25
plot20,2017,spruce,2.121921791,ambient,2.25
plot20,2018,larch,0.672270119,ambient,2.25
plot20,2018,all,2.479073526,ambient,2.25
plot20,2018,spruce,2.361139293,ambient,2.25
plot20,2019,larch,0.623018195,ambient,2.25
plot20,2019,all,2.359829855,ambient,2.25
plot20,2019,spruce,2.35465496,ambient,2.25
plot20,2020,larch,0.931514882,ambient,2.25
plot20,2020,all,2.652858627,ambient,2.25
plot20,2020,spruce,2.22981548,ambient,2.25
plot20,2021,larch,0.744331431,ambient,2.25
plot20,2021,all,2.856222364,ambient,2.25
plot20,2021,spruce,2.679277036,ambient,2.25
plot20,2022,larch,0.717267773,ambient,2.25
plot20,2022,all,2.226951476,ambient,2.25
plot20,2022,spruce,2.229248022,ambient,2.25
plot20,2015,larch,0.485450706,ambient,2.25
plot20,2015,all,2.138938595,ambient,2.25
plot20,2015,spruce,2.251335227,ambient,2.25
plot20,2016,larch,0.625301744,ambient,2.25
plot20,2016,all,2.167978586,ambient,2.25
plot20,2016,spruce,2.056809256,ambient,2.25
plot20,2017,larch,0.627789459,ambient,2.25
plot20,2017,all,2.207173688,ambient,2.25
plot20,2017,spruce,2.14879849,ambient,2.25
plot20,2018,larch,0.688980249,ambient,2.25
plot20,2018,all,2.764537706,ambient,2.25
plot20,2018,spruce,2.117824206,ambient,2.25
plot20,2019,larch,0.672532545,ambient,2.25
plot20,2019,all,2.433963776,ambient,2.25
plot20,2019,spruce,2.396702131,ambient,2.25
plot20,2020,larch,0.945951237,ambient,2.25
plot20,2020,all,2.685069435,ambient,2.25
plot20,2020,spruce,2.429394527,ambient,2.25
plot20,2021,larch,0.774411076,ambient,2.25
plot20,2021,all,4.278507252,ambient,2.25
plot20,2021,spruce,2.63434012,ambient,2.25
plot20,2022,larch,0.59561465,ambient,2.25
plot20,2022,all,2.66726916,ambient,2.25
plot20,2022,spruce,2.255495305,ambient,2.25
plot20,2015,larch,0.455810979,ambient,2.25
plot20,2015,all,2.297328772,ambient,2.25
plot20,2015,spruce,1.839426072,ambient,2.25
plot20,2016,larch,0.566574871,ambient,2.25
plot20,2016,all,1.899791495,ambient,2.25
plot20,2016,spruce,3.202638519,ambient,2.25
plot20,2017,larch,0.571457713,ambient,2.25
plot20,2017,all,2.347411515,ambient,2.25
plot20,2017,spruce,2.235856796,ambient,2.25
plot20,2018,larch,0.728808669,ambient,2.25
plot20,2018,all,2.333428284,ambient,2.25
plot20,2018,spruce,2.210103167,ambient,2.25
plot20,2019,larch,0.614288279,ambient,2.25
plot20,2019,all,2.845226353,ambient,2.25
plot20,2019,spruce,2.005753618,ambient,2.25
plot20,2020,larch,0.860208546,ambient,2.25
plot20,2020,all,3.109417087,ambient,2.25
plot20,2020,spruce,2.216916593,ambient,2.25
plot20,2021,larch,0.662632821,ambient,2.25
plot20,2021,all,3.032145888,ambient,2.25
plot20,2021,spruce,2.695805299,ambient,2.25
plot20,2022,larch,0.655268992,ambient,2.25
plot20,2022,all,2.482113146,ambient,2.25
plot20,2022,spruce,2.150018074,ambient,2.25
plot20,2015,larch,0.46578088,ambient,2.25
plot20,2015,all,2.16234873,ambient,2.25
plot20,2015,spruce,1.826417716,ambient,2.25
plot20,2016,larch,0.567772159,ambient,2.25
plot20,2016,all,2.103442286,ambient,2.25
plot20,2016,spruce,2.356584646,ambient,2.25
plot20,2017,larch,0.573455133,ambient,2.25
plot20,2017,all,2.338850254,ambient,2.25
plot20,2017,spruce,2.095755591,ambient,2.25
plot20,2018,larch,0.676975978,ambient,2.25
plot20,2018,all,2.493461386,ambient,2.25
plot20,2018,spruce,2.06318271,ambient,2.25
plot20,2019,larch,0.628841814,ambient,2.25
plot20,2019,all,2.332378445,ambient,2.25
plot20,2019,spruce,2.153140384,ambient,2.25
plot20,2020,larch,0.82477926,ambient,2.25
plot20,2020,all,2.929318142,ambient,2.25
plot20,2020,spruce,2.659412033,ambient,2.25
plot20,2021,larch,0.618402231,ambient,2.25
plot20,2021,all,2.9439226,ambient,2.25
plot20,2021,spruce,2.495892472,ambient,2.25
plot20,2022,larch,0.739447852,ambient,2.25
plot20,2022,all,2.332115799,ambient,2.25
plot20,2022,spruce,2.095937672,ambient,2.25
plot21,2015,all,1.977291853,control,control
plot21,2016,all,2.311746947,control,control
plot21,2017,all,2.170204157,control,control
plot21,2018,all,1.927291843,control,control
plot21,2019,all,2.218107729,control,control
plot21,2020,all,2.28616054,control,control
plot21,2021,all,2.979384421,control,control
plot21,2022,all,1.934813555,control,control
plot21,2015,larch,0.704016123,control,control
plot21,2016,larch,0.769509891,control,control
plot21,2017,larch,0.898220998,control,control
plot21,2018,larch,0.878641966,control,control
plot21,2019,larch,0.811853466,control,control
plot21,2020,larch,0.96792403,control,control
plot21,2021,larch,1.018876483,control,control
plot21,2022,larch,1.112550533,control,control
plot21,2015,spruce,1.172843659,control,control
plot21,2016,spruce,1.354269772,control,control
plot21,2017,spruce,1.221016053,control,control
plot21,2018,spruce,1.186516126,control,control
plot21,2019,spruce,1.317620036,control,control
plot21,2020,spruce,1.538078289,control,control
plot21,2021,spruce,1.729267004,control,control
plot21,2022,spruce,1.278073083,control,control
plot21,2022,larch,0.834329276,control,control
plot21,2022,all,2.183996628,control,control
plot21,2022,spruce,1.37013977,control,control
plot21,2015,larch,0.68402065,control,control
plot21,2015,all,1.922074677,control,control
plot21,2015,spruce,1.162213229,control,control
plot21,2016,larch,0.75992449,control,control
plot21,2016,all,2.063609562,control,control
plot21,2016,spruce,1.159544343,control,control
plot21,2017,larch,0.807941,control,control
plot21,2017,all,2.286247844,control,control
plot21,2017,spruce,1.233434391,control,control
plot21,2018,larch,0.906724201,control,control
plot21,2018,all,2.341134897,control,control
plot21,2018,spruce,1.22412542,control,control
plot21,2019,larch,0.849265191,control,control
plot21,2019,all,2.600267064,control,control
plot21,2019,spruce,1.420746352,control,control
plot21,2020,larch,0.938691607,control,control
plot21,2020,all,2.157170434,control,control
plot21,2020,spruce,1.589274897,control,control
plot21,2021,larch,0.862573201,control,control
plot21,2021,all,2.813863606,control,control
plot21,2021,spruce,1.551154922,control,control
plot21,2022,larch,0.95064467,control,control
plot21,2022,all,2.12580743,control,control
plot21,2022,spruce,1.306490069,control,control
plot21,2015,larch,0.798392367,control,control
plot21,2015,all,1.965593081,control,control
plot21,2015,spruce,1.147051648,control,control
plot21,2016,larch,0.821839464,control,control
plot21,2016,all,2.306695281,control,control
plot21,2016,spruce,1.223918286,control,control
plot21,2017,larch,0.925961998,control,control
plot21,2017,all,2.117856763,control,control
plot21,2017,spruce,1.394520875,control,control
plot21,2018,larch,0.820565295,control,control
plot21,2018,all,2.05036959,control,control
plot21,2018,spruce,1.208084495,control,control
plot21,2019,larch,0.855563193,control,control
plot21,2019,all,2.127838727,control,control
plot21,2019,spruce,1.41093772,control,control
plot21,2020,larch,0.852484267,control,control
plot21,2020,all,2.433155071,control,control
plot21,2020,spruce,1.572773965,control,control
plot21,2021,larch,0.847032747,control,control
plot21,2021,all,2.420091364,control,control
plot21,2021,spruce,1.519839972,control,control
plot21,2022,larch,0.889768299,control,control
plot21,2022,all,2.142585664,control,control
plot21,2022,spruce,1.395188723,control,control
plot21,2015,larch,0.714336885,control,control
plot21,2015,all,1.902958172,control,control
plot21,2015,spruce,1.225991621,control,control
plot21,2016,larch,0.820265958,control,control
plot21,2016,all,2.00782476,control,control
plot21,2016,spruce,1.177088314,control,control
plot21,2017,larch,0.856047606,control,control
plot21,2017,all,2.123424094,control,control
plot21,2017,spruce,1.383076349,control,control
plot21,2018,larch,1.023626574,control,control
plot21,2018,all,2.114393215,control,control
plot21,2018,spruce,1.493565613,control,control
plot21,2019,larch,0.821560194,control,control
plot21,2019,all,2.103211235,control,control
plot21,2019,spruce,1.459951894,control,control
plot21,2020,larch,0.841259222,control,control
plot21,2020,all,2.532168572,control,control
plot21,2020,spruce,1.510738259,control,control
plot21,2021,larch,0.830868703,control,control
plot21,2021,all,2.798028172,control,control
plot21,2021,spruce,1.924837521,control,control
plot21,2022,larch,0.894380525,control,control
plot21,2022,all,2.166129437,control,control
plot21,2022,spruce,1.328760624,control,control
plot21,2015,larch,0.71007127,control,control
plot21,2015,all,1.841195431,control,control
plot21,2015,spruce,1.18309079,control,control
plot21,2016,larch,0.800877517,control,control
plot21,2016,all,2.562415485,control,control
plot21,2016,spruce,1.3446507,control,control
plot21,2017,larch,0.918966206,control,control
plot21,2017,all,2.175409718,control,control
plot21,2017,spruce,1.396938218,control,control
plot21,2018,larch,0.815166911,control,control
plot21,2018,all,2.060814411,control,control
plot21,2018,spruce,1.345744634,control,control
plot21,2019,larch,0.856153454,control,control
plot21,2019,all,2.179515965,control,control
plot21,2019,spruce,1.343730895,control,control
plot21,2020,larch,0.972803219,control,control
plot21,2020,all,2.609062262,control,control
plot21,2020,spruce,1.589269306,control,control
plot21,2021,larch,0.920884446,control,control
plot21,2021,all,2.834615656,control,control
plot21,2021,spruce,1.537326256,control,control
plot21,2022,larch,0.851387046,control,control
plot21,2022,all,2.013869364,control,control
plot21,2022,spruce,1.291205926,control,control
plot21,2015,larch,0.797808705,control,control
plot21,2015,all,2.670777853,control,control
plot21,2015,spruce,1.208371611,control,control
plot21,2016,larch,0.795257716,control,control
plot21,2016,all,1.95896699,control,control
plot21,2016,spruce,1.251656121,control,control
plot21,2017,larch,0.977451103,control,control
plot21,2017,all,2.004603331,control,control
plot21,2017,spruce,1.233101312,control,control
plot21,2018,larch,0.8632244,control,control
plot21,2018,all,2.083111201,control,control
plot21,2018,spruce,1.348614847,control,control
plot21,2019,larch,0.985821633,control,control
plot21,2019,all,2.2446178,control,control
plot21,2019,spruce,1.41114385,control,control
plot21,2020,larch,1.002243132,control,control
plot21,2020,all,2.51726382,control,control
plot21,2020,spruce,1.484634731,control,control
plot21,2021,larch,0.887421456,control,control
plot21,2021,all,2.8522154,control,control
plot21,2021,spruce,1.702653608,control,control
plot21,2022,larch,0.952388063,control,control
plot21,2022,all,1.960597739,control,control
plot21,2022,spruce,1.267043204,control,control
plot21,2015,larch,0.69496954,control,control
plot21,2015,all,2.240760446,control,control
plot21,2015,spruce,1.167862209,control,control
